customer_id,registration_date,acquisition_channel,customer_segment,transaction_date,order_value,product_category
737,2023-03-14,paid_search,standard,2024-03-07,102.81,Fashion
737,2023-03-14,paid_search,standard,2023-04-27,39.71,Books
738,2023-08-19,social_media,basic,2023-11-30,39.31,Books
738,2023-08-19,social_media,basic,2024-01-14,60.49,Electronics
739,2023-08-31,organic,premium,2024-02-09,84.19,Electronics
739,2023-08-31,organic,premium,2024-01-31,113.1,Home
739,2023-08-31,organic,premium,2024-03-20,104.52,Electronics
739,2023-08-31,organic,premium,2024-02-03,119.0,Books
739,2023-08-31,organic,premium,2023-11-21,165.39,Books
739,2023-08-31,organic,premium,2023-12-04,112.73,Books
739,2023-08-31,organic,premium,2024-07-22,124.61,Books
740,2023-09-12,organic,standard,2024-03-07,66.29,Books
740,2023-09-12,organic,standard,2024-01-24,65.07,Books
740,2023-09-12,organic,standard,2024-03-25,55.65,Fashion
740,2023-09-12,organic,standard,2024-03-14,51.97,Books
740,2023-09-12,organic,standard,2024-02-19,80.42,Fashion
740,2023-09-12,organic,standard,2023-12-31,71.93,Home
740,2023-09-12,organic,standard,2023-11-11,87.73,Fashion
741,2023-02-13,organic,basic,2023-09-23,25.41,Books
741,2023-02-13,organic,basic,2023-03-04,35.26,Electronics
742,2023-01-26,referral,premium,2023-12-10,113.7,Books
742,2023-01-26,referral,premium,2023-03-09,151.6,Electronics
742,2023-01-26,referral,premium,2023-11-17,131.36,Home
742,2023-01-26,referral,premium,2023-05-17,111.04,Electronics
742,2023-01-26,referral,premium,2023-08-28,128.22,Fashion
742,2023-01-26,referral,premium,2024-01-24,142.79,Books
742,2023-01-26,referral,premium,2023-03-15,167.85,Home
742,2023-01-26,referral,premium,2024-02-16,126.08,Books
742,2023-01-26,referral,premium,2023-09-12,180.22,Home
742,2023-01-26,referral,premium,2023-06-25,126.15,Electronics
743,2023-10-10,paid_search,premium,2024-09-15,92.37,Books
743,2023-10-10,paid_search,premium,2024-09-05,168.35,Home
743,2023-10-10,paid_search,premium,2024-04-26,190.38,Home
743,2023-10-10,paid_search,premium,2024-07-19,96.3,Home
743,2023-10-10,paid_search,premium,2023-12-24,176.96,Books
744,2023-09-08,organic,basic,2024-08-11,51.35,Fashion
744,2023-09-08,organic,basic,2023-09-10,27.8,Fashion
744,2023-09-08,organic,basic,2024-10-08,27.85,Fashion
744,2023-09-08,organic,basic,2024-08-16,46.23,Electronics
745,2023-09-08,organic,standard,2024-01-29,113.28,Electronics
745,2023-09-08,organic,standard,2024-06-21,44.38,Home
745,2023-09-08,organic,standard,2024-02-24,80.77,Home
745,2023-09-08,organic,standard,2024-01-30,95.62,Fashion
746,2023-09-25,paid_search,standard,2024-08-06,54.21,Books
746,2023-09-25,paid_search,standard,2024-05-15,94.47,Home
747,2023-11-14,paid_search,premium,2024-05-28,128.85,Books
747,2023-11-14,paid_search,premium,2023-11-30,229.39,Electronics
747,2023-11-14,paid_search,premium,2024-04-01,89.9,Electronics
747,2023-11-14,paid_search,premium,2024-10-14,103.91,Books
747,2023-11-14,paid_search,premium,2024-08-30,48.14,Books
747,2023-11-14,paid_search,premium,2024-07-23,79.74,Home
747,2023-11-14,paid_search,premium,2024-01-02,83.38,Fashion
748,2023-01-28,organic,basic,2023-02-26,27.75,Home
748,2023-01-28,organic,basic,2023-11-07,54.23,Home
748,2023-01-28,organic,basic,2023-02-04,42.16,Fashion
749,2023-08-22,paid_search,basic,2024-08-13,22.81,Books
749,2023-08-22,paid_search,basic,2023-10-14,32.39,Books
750,2023-03-27,social_media,standard,2023-08-07,60.3,Fashion
750,2023-03-27,social_media,standard,2023-04-19,48.65,Home
750,2023-03-27,social_media,standard,2023-05-23,28.38,Electronics
750,2023-03-27,social_media,standard,2023-08-30,52.1,Home
750,2023-03-27,social_media,standard,2023-10-11,150.86,Fashion
750,2023-03-27,social_media,standard,2023-09-20,50.16,Home
750,2023-03-27,social_media,standard,2024-01-29,43.35,Home
751,2023-07-16,email,standard,2024-05-26,79.13,Electronics
751,2023-07-16,email,standard,2023-07-25,60.26,Electronics
751,2023-07-16,email,standard,2023-09-13,76.18,Home
751,2023-07-16,email,standard,2023-12-09,45.58,Home
751,2023-07-16,email,standard,2024-07-02,114.67,Books
751,2023-07-16,email,standard,2024-05-12,65.23,Fashion
751,2023-07-16,email,standard,2024-07-06,59.37,Books
752,2023-08-05,paid_search,basic,2024-02-17,29.28,Home
752,2023-08-05,paid_search,basic,2023-09-21,25.09,Home
752,2023-08-05,paid_search,basic,2024-05-10,32.32,Electronics
753,2023-09-26,social_media,premium,2024-05-13,97.55,Home
753,2023-09-26,social_media,premium,2024-06-06,100.34,Books
753,2023-09-26,social_media,premium,2024-10-15,119.59,Home
753,2023-09-26,social_media,premium,2024-01-29,91.0,Electronics
753,2023-09-26,social_media,premium,2023-12-22,77.84,Home
753,2023-09-26,social_media,premium,2024-04-10,93.74,Books
753,2023-09-26,social_media,premium,2024-07-18,145.94,Fashion
753,2023-09-26,social_media,premium,2024-05-17,59.63,Home
754,2023-05-20,organic,standard,2023-12-18,85.51,Home
754,2023-05-20,organic,standard,2024-01-09,94.03,Books
755,2023-07-01,organic,standard,2024-02-09,86.53,Fashion
755,2023-07-01,organic,standard,2024-07-10,46.61,Books
755,2023-07-01,organic,standard,2023-07-16,89.99,Fashion
755,2023-07-01,organic,standard,2024-04-16,73.59,Home
755,2023-07-01,organic,standard,2024-06-22,107.4,Fashion
755,2023-07-01,organic,standard,2024-04-13,67.39,Fashion
756,2023-02-22,paid_search,standard,2023-06-07,44.44,Books
756,2023-02-22,paid_search,standard,2023-02-26,82.53,Fashion
756,2023-02-22,paid_search,standard,2023-08-20,54.49,Fashion
756,2023-02-22,paid_search,standard,2023-03-03,77.44,Books
757,2023-01-29,referral,standard,2023-08-04,34.28,Electronics
757,2023-01-29,referral,standard,2023-09-01,56.16,Books
758,2023-06-18,referral,standard,2024-01-31,69.04,Home
758,2023-06-18,referral,standard,2024-01-15,73.93,Home
758,2023-06-18,referral,standard,2024-07-06,74.75,Home
758,2023-06-18,referral,standard,2024-05-10,64.99,Electronics
758,2023-06-18,referral,standard,2024-01-19,62.28,Home
758,2023-06-18,referral,standard,2023-07-29,47.16,Electronics
759,2023-10-16,organic,standard,2024-05-24,57.69,Books
759,2023-10-16,organic,standard,2024-02-21,88.81,Home
759,2023-10-16,organic,standard,2024-05-08,56.86,Electronics
759,2023-10-16,organic,standard,2024-06-18,95.23,Fashion
759,2023-10-16,organic,standard,2024-10-13,56.98,Home
759,2023-10-16,organic,standard,2024-08-25,58.08,Home
759,2023-10-16,organic,standard,2024-02-21,57.76,Home
760,2023-02-13,paid_search,standard,2023-11-05,43.16,Fashion
760,2023-02-13,paid_search,standard,2023-09-13,97.17,Electronics
760,2023-02-13,paid_search,standard,2024-01-26,87.82,Electronics
760,2023-02-13,paid_search,standard,2024-02-02,45.93,Fashion
761,2023-02-16,organic,premium,2023-04-22,94.55,Fashion
761,2023-02-16,organic,premium,2023-05-18,128.9,Books
761,2023-02-16,organic,premium,2023-04-06,86.97,Home
761,2023-02-16,organic,premium,2023-04-26,95.72,Electronics
761,2023-02-16,organic,premium,2023-09-17,170.84,Electronics
761,2023-02-16,organic,premium,2023-06-08,111.71,Fashion
761,2023-02-16,organic,premium,2023-06-09,113.94,Home
761,2023-02-16,organic,premium,2024-02-21,83.38,Electronics
761,2023-02-16,organic,premium,2023-12-17,206.96,Home
762,2023-10-20,organic,standard,2024-05-22,71.08,Home
763,2023-02-09,social_media,standard,2024-03-10,74.55,Electronics
763,2023-02-09,social_media,standard,2023-11-05,102.33,Electronics
763,2023-02-09,social_media,standard,2023-11-24,88.76,Home
763,2023-02-09,social_media,standard,2023-03-31,92.85,Home
764,2023-10-14,email,basic,2024-08-06,35.81,Electronics
764,2023-10-14,email,basic,2024-01-11,23.66,Electronics
764,2023-10-14,email,basic,2024-07-16,27.04,Electronics
764,2023-10-14,email,basic,2024-01-12,22.7,Home
765,2023-08-02,email,basic,2023-10-02,36.06,Home
765,2023-08-02,email,basic,2023-10-19,32.65,Books
765,2023-08-02,email,basic,2024-03-02,33.16,Books
766,2023-07-19,organic,basic,2023-09-04,39.17,Electronics
766,2023-07-19,organic,basic,2024-04-03,27.01,Electronics
767,2023-04-02,organic,standard,2023-06-09,69.91,Fashion
767,2023-04-02,organic,standard,2023-12-22,90.59,Books
768,2023-11-16,organic,premium,2024-04-01,205.33,Home
768,2023-11-16,organic,premium,2024-06-19,201.7,Fashion
768,2023-11-16,organic,premium,2024-08-28,147.62,Electronics
768,2023-11-16,organic,premium,2024-05-23,203.32,Home
768,2023-11-16,organic,premium,2024-07-16,104.03,Fashion
768,2023-11-16,organic,premium,2024-08-21,307.22,Fashion
768,2023-11-16,organic,premium,2024-03-08,240.22,Fashion
768,2023-11-16,organic,premium,2024-12-07,94.4,Electronics
768,2023-11-16,organic,premium,2024-11-27,94.56,Electronics
768,2023-11-16,organic,premium,2024-10-06,70.71,Home
768,2023-11-16,organic,premium,2024-09-13,85.88,Electronics
768,2023-11-16,organic,premium,2023-12-15,122.67,Fashion
768,2023-11-16,organic,premium,2024-04-17,136.79,Home
768,2023-11-16,organic,premium,2024-12-19,138.63,Books
769,2023-08-25,organic,standard,2023-11-30,45.94,Electronics
769,2023-08-25,organic,standard,2024-04-19,80.13,Home
769,2023-08-25,organic,standard,2024-05-28,62.97,Fashion
769,2023-08-25,organic,standard,2024-01-07,100.66,Fashion
770,2023-11-02,email,standard,2024-09-08,58.52,Books
770,2023-11-02,email,standard,2024-05-01,84.22,Books
770,2023-11-02,email,standard,2024-03-11,58.79,Electronics
770,2023-11-02,email,standard,2024-10-22,95.81,Books
771,2023-07-30,social_media,standard,2024-03-16,54.22,Electronics
771,2023-07-30,social_media,standard,2024-07-17,93.53,Electronics
771,2023-07-30,social_media,standard,2023-10-30,74.9,Home
771,2023-07-30,social_media,standard,2024-08-01,104.88,Books
771,2023-07-30,social_media,standard,2023-09-14,81.02,Books
772,2023-01-08,social_media,basic,2023-05-19,58.36,Books
772,2023-01-08,social_media,basic,2024-02-02,25.06,Electronics
772,2023-01-08,social_media,basic,2024-01-23,40.68,Home
772,2023-01-08,social_media,basic,2023-02-05,26.57,Fashion
773,2023-01-17,organic,standard,2023-11-07,66.29,Fashion
773,2023-01-17,organic,standard,2023-02-19,49.35,Electronics
774,2023-04-10,social_media,standard,2023-11-05,108.82,Fashion
774,2023-04-10,social_media,standard,2023-11-02,48.49,Fashion
774,2023-04-10,social_media,standard,2024-04-09,33.29,Fashion
774,2023-04-10,social_media,standard,2024-03-11,60.94,Books
775,2023-08-16,email,standard,2024-03-11,57.33,Home
775,2023-08-16,email,standard,2024-01-06,67.77,Home
775,2023-08-16,email,standard,2024-03-14,67.67,Electronics
775,2023-08-16,email,standard,2024-02-11,49.05,Books
776,2023-09-23,email,basic,2023-11-25,31.75,Books
776,2023-09-23,email,basic,2024-03-25,55.93,Fashion
776,2023-09-23,email,basic,2023-12-13,26.19,Fashion
777,2023-11-17,paid_search,basic,2024-03-15,30.43,Electronics
777,2023-11-17,paid_search,basic,2024-09-21,31.34,Books
778,2023-09-20,organic,premium,2023-11-18,119.59,Books
778,2023-09-20,organic,premium,2024-03-09,86.52,Fashion
778,2023-09-20,organic,premium,2024-07-15,151.77,Electronics
778,2023-09-20,organic,premium,2023-12-17,158.33,Home
778,2023-09-20,organic,premium,2024-09-05,130.37,Home
778,2023-09-20,organic,premium,2024-08-31,135.4,Fashion
778,2023-09-20,organic,premium,2024-02-07,92.47,Home
778,2023-09-20,organic,premium,2024-01-23,91.46,Electronics
778,2023-09-20,organic,premium,2024-07-29,122.18,Fashion
778,2023-09-20,organic,premium,2024-05-15,160.46,Home
779,2023-07-30,social_media,basic,2023-09-07,51.44,Fashion
779,2023-07-30,social_media,basic,2023-11-20,82.39,Electronics
779,2023-07-30,social_media,basic,2024-03-16,43.92,Home
779,2023-07-30,social_media,basic,2024-01-01,20.45,Electronics
779,2023-07-30,social_media,basic,2024-01-28,34.02,Books
780,2023-11-06,organic,basic,2024-09-15,36.96,Electronics
780,2023-11-06,organic,basic,2023-11-25,35.57,Books
780,2023-11-06,organic,basic,2024-07-13,23.61,Home
780,2023-11-06,organic,basic,2024-03-12,49.84,Books
780,2023-11-06,organic,basic,2024-07-06,16.75,Home
781,2023-11-28,organic,basic,2024-06-14,59.5,Home
781,2023-11-28,organic,basic,2024-11-05,38.64,Home
782,2023-01-07,organic,basic,2024-01-23,41.37,Books
782,2023-01-07,organic,basic,2024-01-17,45.86,Fashion
782,2023-01-07,organic,basic,2023-09-15,57.68,Fashion
783,2023-10-24,organic,basic,2023-12-04,37.87,Electronics
784,2023-03-29,paid_search,standard,2023-07-06,49.6,Books
784,2023-03-29,paid_search,standard,2024-03-31,61.06,Fashion
784,2023-03-29,paid_search,standard,2023-06-02,70.01,Fashion
785,2023-11-05,organic,standard,2024-07-31,66.13,Electronics
785,2023-11-05,organic,standard,2024-01-24,63.82,Fashion
786,2023-08-13,social_media,basic,2024-07-18,31.54,Home
786,2023-08-13,social_media,basic,2023-11-21,49.97,Electronics
786,2023-08-13,social_media,basic,2024-03-26,30.41,Electronics
786,2023-08-13,social_media,basic,2024-01-24,35.77,Electronics
787,2023-06-25,email,standard,2024-05-24,71.44,Home
787,2023-06-25,email,standard,2023-08-02,38.85,Books
787,2023-06-25,email,standard,2023-08-19,60.72,Books
787,2023-06-25,email,standard,2024-02-08,47.61,Books
787,2023-06-25,email,standard,2023-11-16,63.72,Home
787,2023-06-25,email,standard,2023-07-13,41.79,Home
787,2023-06-25,email,standard,2024-05-29,63.45,Books
788,2023-09-05,paid_search,basic,2023-10-11,45.29,Home
788,2023-09-05,paid_search,basic,2024-01-07,27.45,Electronics
788,2023-09-05,paid_search,basic,2024-02-12,39.23,Books
788,2023-09-05,paid_search,basic,2023-12-15,43.06,Home
788,2023-09-05,paid_search,basic,2024-02-18,40.17,Books
788,2023-09-05,paid_search,basic,2023-10-12,46.04,Electronics
789,2023-12-24,referral,standard,2024-12-02,86.96,Electronics
789,2023-12-24,referral,standard,2024-10-16,73.55,Home
790,2023-08-02,email,basic,2023-10-30,37.14,Home
790,2023-08-02,email,basic,2023-10-09,35.46,Electronics
791,2023-11-28,paid_search,basic,2024-10-24,50.57,Books
791,2023-11-28,paid_search,basic,2024-01-30,40.08,Books
792,2023-09-12,email,standard,2024-02-09,91.29,Electronics
792,2023-09-12,email,standard,2023-09-27,129.48,Electronics
792,2023-09-12,email,standard,2024-09-08,65.1,Electronics
792,2023-09-12,email,standard,2024-09-10,54.88,Books
792,2023-09-12,email,standard,2023-11-12,71.2,Electronics
793,2023-08-20,referral,basic,2024-08-25,29.61,Fashion
794,2023-10-13,organic,premium,2024-08-31,119.7,Home
794,2023-10-13,organic,premium,2024-07-14,160.81,Fashion
794,2023-10-13,organic,premium,2024-11-15,138.54,Home
794,2023-10-13,organic,premium,2024-07-07,119.02,Electronics
794,2023-10-13,organic,premium,2023-12-18,197.48,Fashion
794,2023-10-13,organic,premium,2024-10-28,174.9,Home
794,2023-10-13,organic,premium,2024-09-05,96.28,Electronics
794,2023-10-13,organic,premium,2024-05-10,151.73,Home
794,2023-10-13,organic,premium,2024-07-11,81.68,Home
794,2023-10-13,organic,premium,2024-10-04,86.58,Home
795,2023-01-22,email,standard,2023-03-23,63.87,Fashion
796,2023-10-28,referral,basic,2024-06-08,47.39,Fashion
796,2023-10-28,referral,basic,2024-10-29,28.14,Home
797,2023-10-24,organic,basic,2024-08-21,33.46,Books
797,2023-10-24,organic,basic,2024-06-20,27.78,Home
798,2023-11-21,paid_search,standard,2024-09-03,55.11,Electronics
798,2023-11-21,paid_search,standard,2024-03-31,93.71,Electronics
798,2023-11-21,paid_search,standard,2024-10-04,50.05,Home
798,2023-11-21,paid_search,standard,2023-11-28,91.77,Fashion
798,2023-11-21,paid_search,standard,2024-01-01,60.84,Fashion
799,2023-04-24,paid_search,basic,2024-01-10,26.49,Books
799,2023-04-24,paid_search,basic,2023-10-22,48.78,Electronics
800,2023-04-26,paid_search,standard,2023-11-03,84.64,Electronics
800,2023-04-26,paid_search,standard,2023-09-10,101.88,Electronics
800,2023-04-26,paid_search,standard,2024-05-14,62.3,Electronics
800,2023-04-26,paid_search,standard,2024-02-23,89.67,Fashion
800,2023-04-26,paid_search,standard,2023-09-08,58.79,Fashion
801,2023-10-17,paid_search,standard,2024-02-03,54.15,Electronics
801,2023-10-17,paid_search,standard,2023-12-19,70.92,Books
801,2023-10-17,paid_search,standard,2024-10-25,76.54,Fashion
801,2023-10-17,paid_search,standard,2024-07-05,52.35,Books
801,2023-10-17,paid_search,standard,2024-06-07,35.23,Home
802,2023-04-21,social_media,standard,2024-04-15,39.31,Books
802,2023-04-21,social_media,standard,2023-10-26,48.22,Books
802,2023-04-21,social_media,standard,2023-12-16,47.7,Books
803,2023-11-15,paid_search,premium,2024-07-14,83.07,Electronics
803,2023-11-15,paid_search,premium,2024-06-16,166.18,Fashion
803,2023-11-15,paid_search,premium,2024-03-08,111.92,Electronics
803,2023-11-15,paid_search,premium,2024-03-26,147.68,Home
803,2023-11-15,paid_search,premium,2024-02-15,125.48,Home
804,2023-04-09,social_media,standard,2023-09-14,63.84,Electronics
804,2023-04-09,social_media,standard,2023-11-03,58.17,Electronics
805,2023-02-28,paid_search,standard,2023-06-06,60.95,Books
805,2023-02-28,paid_search,standard,2023-07-18,82.7,Electronics
805,2023-02-28,paid_search,standard,2024-01-22,63.9,Home
805,2023-02-28,paid_search,standard,2023-04-29,85.01,Electronics
805,2023-02-28,paid_search,standard,2023-03-31,66.43,Fashion
806,2023-07-09,email,premium,2024-04-03,85.87,Home
806,2023-07-09,email,premium,2023-08-01,197.02,Fashion
806,2023-07-09,email,premium,2023-12-01,95.68,Books
806,2023-07-09,email,premium,2024-03-10,150.4,Books
806,2023-07-09,email,premium,2024-02-08,151.79,Fashion
806,2023-07-09,email,premium,2024-07-17,152.0,Fashion
806,2023-07-09,email,premium,2023-07-22,108.28,Books
806,2023-07-09,email,premium,2024-04-20,77.02,Home
807,2023-07-20,paid_search,standard,2024-03-24,75.29,Books
807,2023-07-20,paid_search,standard,2024-02-23,68.4,Fashion
807,2023-07-20,paid_search,standard,2024-07-22,41.17,Home
807,2023-07-20,paid_search,standard,2024-06-20,76.69,Books
807,2023-07-20,paid_search,standard,2024-06-08,65.06,Electronics
808,2023-08-27,organic,premium,2024-05-10,142.04,Fashion
808,2023-08-27,organic,premium,2024-03-13,69.47,Home
808,2023-08-27,organic,premium,2024-02-14,124.75,Books
808,2023-08-27,organic,premium,2024-09-16,108.61,Home
808,2023-08-27,organic,premium,2024-02-22,108.16,Books
808,2023-08-27,organic,premium,2024-08-28,86.3,Electronics
808,2023-08-27,organic,premium,2023-11-07,90.89,Home
809,2023-11-02,referral,premium,2024-08-28,89.19,Home
809,2023-11-02,referral,premium,2024-01-03,173.68,Books
809,2023-11-02,referral,premium,2024-05-22,143.41,Fashion
809,2023-11-02,referral,premium,2024-10-11,169.14,Books
809,2023-11-02,referral,premium,2024-07-09,74.74,Fashion
809,2023-11-02,referral,premium,2024-07-31,76.67,Books
809,2023-11-02,referral,premium,2024-08-30,149.21,Electronics
809,2023-11-02,referral,premium,2024-06-23,123.16,Fashion
809,2023-11-02,referral,premium,2024-07-04,89.57,Fashion
810,2023-06-09,referral,standard,2023-08-17,63.03,Electronics
810,2023-06-09,referral,standard,2024-06-04,91.78,Electronics
811,2023-09-29,email,standard,2024-10-06,76.8,Electronics
811,2023-09-29,email,standard,2024-03-05,98.27,Books
812,2023-03-22,email,standard,2024-02-02,109.74,Home
812,2023-03-22,email,standard,2024-02-18,87.26,Home
813,2023-05-25,email,premium,2023-09-05,146.93,Home
813,2023-05-25,email,premium,2023-12-10,122.06,Books
813,2023-05-25,email,premium,2023-12-28,91.92,Home
813,2023-05-25,email,premium,2023-06-11,157.33,Home
813,2023-05-25,email,premium,2024-06-16,78.79,Books
813,2023-05-25,email,premium,2023-06-29,189.81,Fashion
813,2023-05-25,email,premium,2024-03-09,263.98,Electronics
813,2023-05-25,email,premium,2023-07-23,198.64,Electronics
814,2023-11-29,social_media,standard,2024-06-17,62.59,Home
814,2023-11-29,social_media,standard,2023-12-30,48.13,Electronics
814,2023-11-29,social_media,standard,2024-02-06,41.29,Electronics
815,2023-03-27,referral,standard,2023-09-10,80.94,Books
815,2023-03-27,referral,standard,2023-04-24,94.81,Books
815,2023-03-27,referral,standard,2023-08-30,54.66,Books
815,2023-03-27,referral,standard,2024-03-09,79.81,Electronics
816,2023-02-18,paid_search,premium,2023-09-01,137.29,Home
816,2023-02-18,paid_search,premium,2023-02-21,99.35,Books
816,2023-02-18,paid_search,premium,2023-11-08,82.91,Books
816,2023-02-18,paid_search,premium,2023-07-01,143.83,Electronics
816,2023-02-18,paid_search,premium,2023-03-06,144.88,Electronics
816,2023-02-18,paid_search,premium,2023-09-01,72.9,Home
816,2023-02-18,paid_search,premium,2023-06-19,191.03,Home
816,2023-02-18,paid_search,premium,2024-01-04,95.57,Fashion
816,2023-02-18,paid_search,premium,2024-02-24,144.63,Fashion
816,2023-02-18,paid_search,premium,2023-02-23,218.78,Electronics
816,2023-02-18,paid_search,premium,2024-02-01,121.6,Home
816,2023-02-18,paid_search,premium,2023-09-15,143.04,Books
817,2023-02-22,social_media,standard,2023-10-22,42.4,Electronics
818,2023-03-12,paid_search,standard,2023-10-07,40.72,Home
819,2023-10-23,social_media,premium,2024-11-19,80.79,Home
819,2023-10-23,social_media,premium,2024-07-31,114.57,Books
819,2023-10-23,social_media,premium,2024-01-07,160.06,Home
819,2023-10-23,social_media,premium,2024-04-20,128.74,Electronics
819,2023-10-23,social_media,premium,2024-11-06,140.87,Books
819,2023-10-23,social_media,premium,2024-10-09,83.08,Electronics
819,2023-10-23,social_media,premium,2024-07-29,124.95,Fashion
820,2023-11-12,organic,standard,2023-12-16,79.37,Fashion
820,2023-11-12,organic,standard,2024-07-14,28.17,Books
820,2023-11-12,organic,standard,2024-11-12,76.59,Home
821,2023-04-24,social_media,standard,2024-03-06,42.6,Electronics
821,2023-04-24,social_media,standard,2023-11-15,91.23,Books
821,2023-04-24,social_media,standard,2024-02-11,117.51,Home
822,2023-01-08,organic,standard,2023-07-29,50.82,Books
823,2023-03-16,organic,standard,2023-08-21,67.51,Fashion
823,2023-03-16,organic,standard,2023-05-09,81.5,Books
823,2023-03-16,organic,standard,2023-08-19,91.74,Books
824,2023-11-07,organic,premium,2024-11-23,84.71,Books
824,2023-11-07,organic,premium,2024-04-19,208.68,Fashion
824,2023-11-07,organic,premium,2024-07-13,209.65,Books
824,2023-11-07,organic,premium,2024-01-31,97.0,Fashion
824,2023-11-07,organic,premium,2023-12-01,93.22,Fashion
825,2023-03-19,organic,standard,2023-12-06,62.39,Home
825,2023-03-19,organic,standard,2023-05-25,53.12,Electronics
825,2023-03-19,organic,standard,2024-02-22,41.53,Electronics
825,2023-03-19,organic,standard,2023-11-05,45.06,Books
826,2023-05-06,organic,standard,2023-05-27,69.26,Fashion
826,2023-05-06,organic,standard,2024-03-20,171.65,Home
826,2023-05-06,organic,standard,2023-07-21,86.4,Electronics
826,2023-05-06,organic,standard,2023-11-25,86.73,Electronics
826,2023-05-06,organic,standard,2024-05-25,98.7,Home
827,2023-12-26,paid_search,premium,2024-09-29,135.48,Books
827,2023-12-26,paid_search,premium,2024-11-08,193.5,Home
827,2023-12-26,paid_search,premium,2024-03-22,96.84,Home
827,2023-12-26,paid_search,premium,2024-07-27,93.59,Electronics
827,2023-12-26,paid_search,premium,2024-01-28,114.88,Books
827,2023-12-26,paid_search,premium,2024-12-13,117.22,Books
827,2023-12-26,paid_search,premium,2024-01-22,136.93,Electronics
827,2023-12-26,paid_search,premium,2024-02-05,165.68,Fashion
828,2023-08-27,paid_search,premium,2024-07-17,138.11,Home
828,2023-08-27,paid_search,premium,2024-04-02,125.61,Books
828,2023-08-27,paid_search,premium,2023-11-09,173.67,Books
828,2023-08-27,paid_search,premium,2024-02-04,136.83,Electronics
828,2023-08-27,paid_search,premium,2024-05-28,106.68,Electronics
828,2023-08-27,paid_search,premium,2024-07-09,121.02,Home
828,2023-08-27,paid_search,premium,2023-11-21,105.57,Fashion
828,2023-08-27,paid_search,premium,2024-05-10,126.9,Home
829,2023-02-24,social_media,standard,2023-11-15,58.14,Home
829,2023-02-24,social_media,standard,2023-09-11,79.38,Books
830,2023-01-02,paid_search,premium,2023-06-11,123.04,Electronics
830,2023-01-02,paid_search,premium,2023-07-17,108.58,Books
830,2023-01-02,paid_search,premium,2023-03-30,128.49,Fashion
830,2023-01-02,paid_search,premium,2023-05-20,102.42,Fashion
830,2023-01-02,paid_search,premium,2023-12-27,115.73,Books
831,2023-08-21,paid_search,standard,2024-07-26,63.02,Fashion
831,2023-08-21,paid_search,standard,2024-07-10,63.38,Fashion
831,2023-08-21,paid_search,standard,2024-08-22,76.12,Books
832,2023-01-18,organic,standard,2023-05-31,56.92,Electronics
832,2023-01-18,organic,standard,2023-02-22,68.89,Fashion
832,2023-01-18,organic,standard,2023-02-10,67.22,Books
832,2023-01-18,organic,standard,2023-05-11,56.44,Fashion
832,2023-01-18,organic,standard,2023-06-06,88.29,Home
833,2023-12-30,organic,standard,2024-07-30,90.09,Electronics
833,2023-12-30,organic,standard,2024-01-09,70.33,Fashion
833,2023-12-30,organic,standard,2024-09-11,59.49,Home
834,2023-06-29,social_media,standard,2023-10-13,104.02,Home
834,2023-06-29,social_media,standard,2024-02-08,101.22,Home
834,2023-06-29,social_media,standard,2023-07-13,83.05,Books
834,2023-06-29,social_media,standard,2024-02-23,90.71,Electronics
834,2023-06-29,social_media,standard,2024-05-28,116.54,Books
834,2023-06-29,social_media,standard,2023-07-16,56.77,Electronics
835,2023-01-12,email,basic,2023-03-23,58.42,Electronics
836,2023-12-12,social_media,standard,2024-04-26,97.98,Fashion
836,2023-12-12,social_media,standard,2024-02-27,54.96,Home
836,2023-12-12,social_media,standard,2024-07-04,62.73,Home
836,2023-12-12,social_media,standard,2024-10-31,64.02,Home
836,2023-12-12,social_media,standard,2024-12-23,93.71,Home
837,2023-06-13,paid_search,basic,2024-04-23,37.25,Books
837,2023-06-13,paid_search,basic,2024-01-23,20.14,Books
837,2023-06-13,paid_search,basic,2023-07-08,40.93,Books
838,2023-08-21,organic,premium,2023-12-23,99.77,Fashion
838,2023-08-21,organic,premium,2024-05-14,94.31,Electronics
838,2023-08-21,organic,premium,2024-09-11,93.8,Fashion
838,2023-08-21,organic,premium,2024-03-24,227.5,Books
838,2023-08-21,organic,premium,2024-08-14,146.67,Home
838,2023-08-21,organic,premium,2024-01-27,101.06,Electronics
839,2023-03-14,referral,premium,2024-04-11,104.7,Home
839,2023-03-14,referral,premium,2023-10-23,102.59,Electronics
839,2023-03-14,referral,premium,2023-04-27,77.65,Fashion
839,2023-03-14,referral,premium,2023-10-01,106.23,Electronics
839,2023-03-14,referral,premium,2024-03-23,90.32,Home
839,2023-03-14,referral,premium,2023-04-26,149.04,Home
839,2023-03-14,referral,premium,2023-11-01,127.69,Books
839,2023-03-14,referral,premium,2023-03-22,62.2,Electronics
839,2023-03-14,referral,premium,2023-05-23,95.99,Home
840,2023-01-16,organic,basic,2023-03-20,33.6,Books
840,2023-01-16,organic,basic,2023-02-01,40.05,Home
840,2023-01-16,organic,basic,2023-11-21,42.13,Electronics
840,2023-01-16,organic,basic,2023-07-09,28.14,Fashion
841,2023-12-20,email,premium,2024-05-24,106.19,Books
841,2023-12-20,email,premium,2024-07-21,178.7,Home
841,2023-12-20,email,premium,2024-05-07,98.09,Fashion
841,2023-12-20,email,premium,2024-09-18,180.39,Books
